date_or_day,region,age_group,S0,E0,I0,R,S1,E1,I1,active_I,susceptible_total,population
day_6,Seoul,0-18,1098683.559773841,35.26578326522177,85.66957051541172,106.50487237852417,0.0,0.0,0.0,85.66957051541172,1098683.559773841,1098911.0
day_6,Seoul,19-49,4150871.7669511093,90.14679266346263,254.5488374828149,371.53741874434434,0.0,0.0,0.0,254.5488374828149,4150871.7669511093,4151588.0
day_6,Seoul,50-64,2134422.902694581,47.2825916741689,133.43659371086238,192.37812003415343,0.0,0.0,0.0,133.43659371086238,2134422.902694581,2134796.0
day_6,Seoul,65+,1918449.180078615,58.0271443354505,143.56859129034248,183.22418575911635,0.0,0.0,0.0,143.56859129034248,1918449.180078615,1918834.0
day_6,Wonju,0-18,54775.660803585924,1.7582010442626428,4.2711181886684715,5.309877181138602,0.0,0.0,0.0,4.2711181886684715,54775.660803585924,54787.0
day_6,Wonju,19-49,142155.47106916888,3.0872694932375557,8.717568726305844,12.724092611567157,0.0,0.0,0.0,8.717568726305844,142155.47106916888,142180.0
day_6,Wonju,50-64,92197.88380204857,2.0424044773560617,5.763886597339258,8.309906876736429,0.0,0.0,0.0,5.763886597339258,92197.88380204857,92214.0
day_6,Wonju,65+,74473.06151845126,2.2525793931413745,5.573247726502151,7.112654429109061,0.0,0.0,0.0,5.573247726502151,74473.06151845126,74488.0
day_7,Seoul,0-18,1098666.2117065492,34.98095892422817,86.16854804494027,123.63878648160652,0.0,0.0,0.0,86.16854804494027,1098666.2117065492,1098911.0
day_7,Seoul,19-49,4150827.5217843717,89.31856306903927,248.71246631798326,422.4471862409073,0.0,0.0,0.0,248.71246631798326,4150827.5217843717,4151588.0
day_7,Seoul,50-64,2134399.9603095707,46.583680846975476,130.39057080577436,219.0654387763259,0.0,0.0,0.0,130.39057080577436,2134399.9603095707,2134796.0
day_7,Seoul,65+,1918420.563687746,57.62996303695868,143.86844519999923,211.93790401718485,0.0,0.0,0.0,143.86844519999923,1918420.563687746,1918834.0
day_7,Wonju,0-18,54774.79590318662,1.7440009214410344,4.2959950730660985,6.1641008188722965,0.0,0.0,0.0,4.2959950730660985,54774.79590318662,54787.0
day_7,Wonju,19-49,142153.95579891407,3.058905001449086,8.517689727663454,14.467606356828325,0.0,0.0,0.0,8.517689727663454,142153.95579891407,142180.0
day_7,Wonju,50-64,92196.89278974984,2.012214537418562,5.6323115165494375,9.46268419620428,0.0,0.0,0.0,5.6323115165494375,92196.89278974984,92214.0
day_7,Wonju,65+,74471.95064709758,2.237161050250818,5.584887877772408,8.227303974409491,0.0,0.0,0.0,5.584887877772408,74471.95064709758,74488.0
day_8,Seoul,0-18,1098649.0225984138,34.67958759752588,86.4253178980663,140.87249609059458,0.0,0.0,0.0,86.4253178980663,1098649.0225984138,1098911.0
day_8,Seoul,19-49,4150783.7257756907,88.4552902158579,243.62925458890624,472.18967950450394,0.0,0.0,0.0,243.62925458890624,4150783.7257756907,4151588.0
day_8,Seoul,50-64,2134377.35172721,45.90042278455516,127.60429706810723,245.14355293748076,0.0,0.0,0.0,127.60429706810723,2134377.35172721,2134796.0
day_8,Seoul,65+,1918392.1847526617,57.19391660246909,143.9097376784787,240.7115930571847,0.0,0.0,0.0,143.9097376784787,1918392.1847526617,1918834.0
day_8,Wonju,0-18,54773.938927810625,1.728975836719853,4.308796519173397,7.023299833485517,0.0,0.0,0.0,4.308796519173397,54773.938927810625,54787.0
