date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-12-04,Region_B,19-49,Region_B,50-64,0.1688955871989337,3.304830577595772e-08,0.16889562024723948
2025-12-04,Region_B,19-49,Region_B,65+,0.04698298984634093,9.193247350318686e-09,0.04698299903958828
2025-12-04,Region_B,50-64,Region_A,0-18,0.0032766523901850836,6.412797742194473e-10,0.0032766530314648577
2025-12-04,Region_B,50-64,Region_A,19-49,0.012338266333311698,2.4143559424546705e-09,0.01233826874766764
2025-12-04,Region_B,50-64,Region_A,50-64,0.003712273415251088,7.263916659153034e-10,0.003712274141642754
2025-12-04,Region_B,50-64,Region_A,65+,0.0014608090547383625,2.8583917319261244e-10,0.0014608093405775358
2025-12-04,Region_B,50-64,Region_B,0-18,0.149396071237935,2.923858481897857e-08,0.14939610047651983
2025-12-04,Region_B,50-64,Region_B,19-49,0.38643122251139944,7.561698647252328e-08,0.3864312981283859
2025-12-04,Region_B,50-64,Region_B,50-64,0.14664735766209716,2.869492801813013e-08,0.14664738635702518
2025-12-04,Region_B,50-64,Region_B,65+,0.05186043639048489,1.0147626215199817e-08,0.05186044653811111
2025-12-04,Region_B,65+,Region_A,0-18,0.0006476483252522436,1.26752466338946e-10,0.0006476484520047099
2025-12-04,Region_B,65+,Region_A,19-49,0.004637304152251367,9.074291747722936e-10,0.004637305059680542
2025-12-04,Region_B,65+,Region_A,50-64,0.0017752901705675296,3.473763487311424e-10,0.0017752905179438784
2025-12-04,Region_B,65+,Region_A,65+,0.0029997410400383626,5.869648027545153e-10,0.0029997416270031653
2025-12-04,Region_B,65+,Region_B,0-18,0.0295289532775395,5.779166733547683e-09,0.02952895905670623
2025-12-04,Region_B,65+,Region_B,19-49,0.14523913362718738,2.8420440593265083e-08,0.14523916204762796
2025-12-04,Region_B,65+,Region_B,50-64,0.07012996713217934,1.3722540868473085e-08,0.0701299808547202
2025-12-04,Region_B,65+,Region_B,65+,0.10649432852995244,2.083793957736388e-08,0.10649434936789202
2025-12-05,Region_A,0-18,Region_A,0-18,100.38603272831546,3.954531552303994e-05,100.38607227363097
2025-12-05,Region_A,0-18,Region_A,19-49,28.642094636957342,1.0689586586934752e-05,28.64210532654393
2025-12-05,Region_A,0-18,Region_A,50-64,1.685747949935102,6.203984503139413e-07,1.6857485703335524
2025-12-05,Region_A,0-18,Region_A,65+,0.27230755090010667,9.998856364199572e-08,0.2723076508886703
2025-12-05,Region_A,0-18,Region_B,0-18,0.1378735166858263,5.431285181244365e-08,0.13787357099867809
2025-12-05,Region_A,0-18,Region_B,19-49,0.0270222557287668,1.0085042523888246e-08,0.027022265813809322
2025-12-05,Region_A,0-18,Region_B,50-64,0.002005975771182168,7.382504957853525e-10,0.002005976509432664
2025-12-05,Region_A,0-18,Region_B,65+,0.00029120656064262983,1.069280878386794e-10,0.0002912066675707177
2025-12-05,Region_A,19-49,Region_A,0-18,18.337612909184575,7.223780726504693e-06,18.337620132965302
2025-12-05,Region_A,19-49,Region_A,19-49,35.235278608223354,1.3150244993303498e-05,35.23529175846835
2025-12-05,Region_A,19-49,Region_A,50-64,4.061670719803067,1.494798923141709e-06,4.06167221460199
2025-12-05,Region_A,19-49,Region_A,65+,1.2572438548248726,4.6164715879575534e-07,1.2572443164720313
2025-12-05,Region_A,19-49,Region_B,0-18,0.025185487569323418,9.921380748514896e-09,0.025185497490704166
2025-12-05,Region_A,19-49,Region_B,19-49,0.033242565576792726,1.2406539661609443e-08,0.03324257798333239
2025-12-05,Region_A,19-49,Region_B,50-64,0.004833233256940136,1.778753711506457e-09,0.004833235035693847
2025-12-05,Region_A,19-49,Region_B,65+,0.0013445005753327036,4.936869392676881e-10,0.0013445010690196428
2025-12-05,Region_A,50-64,Region_A,0-18,2.7201826235572035,1.071568197340647e-06,2.720183695125401
