date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-12-04,Wonju,65+,Seoul,65+,0.02814396045023785,1.6525625722619227e-08,0.02814397697586357
2025-12-04,Wonju,65+,Wonju,0-18,0.030710979026395132,1.8034475924354956e-08,0.030710997060871055
2025-12-04,Wonju,65+,Wonju,19-49,0.4419580019457431,2.595220471933597e-07,0.44195826146779027
2025-12-04,Wonju,65+,Wonju,50-64,0.5830582888199911,3.423721380361867e-07,0.5830586311921292
2025-12-04,Wonju,65+,Wonju,65+,0.9991436361731036,5.866791137561455e-07,0.9991442228522174
2025-12-05,Seoul,0-18,Seoul,0-18,41.03047223096937,4.605796280742862e-05,41.03051828893218
2025-12-05,Seoul,0-18,Seoul,19-49,34.249916878035854,3.8264237146644984e-05,34.249955142273
2025-12-05,Seoul,0-18,Seoul,50-64,5.507505742325555,6.140949115423655e-06,5.50751188327467
2025-12-05,Seoul,0-18,Seoul,65+,1.0039648395909184,1.1149187267746985e-06,1.003965954509645
2025-12-05,Seoul,0-18,Wonju,0-18,0.056352615438783435,6.32575382357352e-08,0.05635267869632167
2025-12-05,Seoul,0-18,Wonju,19-49,0.03231293047168035,3.610022292533907e-08,0.03231296657190327
2025-12-05,Seoul,0-18,Wonju,50-64,0.006553721794042252,7.307495250447528e-09,0.006553729101537503
2025-12-05,Seoul,0-18,Wonju,65+,0.0010736431912262714,1.1922976309210847e-09,0.0010736443835239022
2025-12-05,Seoul,19-49,Seoul,0-18,15.542152831023277,1.744654297442702e-05,15.542170277566251
2025-12-05,Seoul,19-49,Seoul,19-49,87.37106034135759,9.761153536695121e-05,87.37115795289296
2025-12-05,Seoul,19-49,Seoul,50-64,27.517069496646247,3.06819332544406e-05,27.5171001785795
2025-12-05,Seoul,19-49,Seoul,65+,9.611993995288445,1.067427033735533e-05,9.612004669558782
2025-12-05,Seoul,19-49,Wonju,0-18,0.021346109707125884,2.396166247952705e-08,0.021346133668788365
2025-12-05,Seoul,19-49,Wonju,19-49,0.0824298350299874,9.209116526554155e-08,0.08242992712115266
2025-12-05,Seoul,19-49,Wonju,50-64,0.03274426328463475,3.6510330458243e-08,0.03274429979496521
2025-12-05,Seoul,19-49,Wonju,65+,0.010279096936655904,1.141509863401174e-08,0.010279108351754537
2025-12-05,Seoul,50-64,Seoul,0-18,3.1815031244878265,3.5713347814889704e-06,3.181506695822608
2025-12-05,Seoul,50-64,Seoul,19-49,35.05208135467283,3.916042068700083e-05,35.05212051509351
2025-12-05,Seoul,50-64,Seoul,50-64,28.814626902286996,3.212872865968994e-05,28.814659031015655
